FID,amenity,name,latitude,longitude
9159,restaurant,Donghae's Chaolong,12.0361996,120.0169983
9160,restaurant,Kusina Kitchenette,14.6591997,121.0699997
9161,restaurant,Abing's Restaurant,13.0375996,121.4800034
9162,restaurant,25 o'clock food house,13.4040003,121.1729965
9163,restaurant,Fushun,13.0383997,121.4830017
9164,restaurant,Pizzeria Basilico de Milano,13.0383997,121.4830017
9165,restaurant,Hongkong,13.0333996,121.4919968
9166,restaurant,Hongkong Hotel and,13.0333996,121.4919968
9167,restaurant,ONIN'S GRILL BAR & RESTAURANT,13.0342999,121.4889984
9168,restaurant,KAzoko Japanes,13.0314999,121.4899979
9169,restaurant,Nanay GOYA's Garden,13.0314999,121.4879990
9170,restaurant,DINE @ LOG,13.0305996,121.4889984
9171,restaurant,Milktea house,13.0347004,121.4879990
9172,restaurant,Bente Osto Resto,13.0425997,121.4729996
9173,restaurant,R and G,12.5952997,121.5260010
9174,restaurant,De Castro Seafoods Bodega,12.6056004,121.5210037
9175,restaurant,My One and Only Lomi,13.0427999,121.4700012
9176,restaurant,Samgyupsal,14.2004004,120.9649963
9177,restaurant,Antonio's boneless Lechon belly de bustos,14.9558001,120.9120026
9178,restaurant,AA's BBQ and Grill,9.6249905,123.8600006
9179,restaurant,Cafe Racer Diner Bohol,9.6251097,123.8600006
9180,restaurant,Nanyang,14.5539999,121.0459976
9181,restaurant,Samkara Restaurant & Garden Resort,14.1330004,121.5169983
9182,restaurant,Yan Kee,14.5556002,120.9960022
9183,restaurant,Food Court,7.0717802,125.6129990
9184,restaurant,Knights' Table,7.0719700,125.6139984
9185,restaurant,Bayron's Eatery,9.6518497,124.3710022
9186,restaurant,NeoNeo,10.3252001,123.9140015
9187,restaurant,Basil,14.6020002,121.0690002
9188,restaurant,Altney's Canteen,14.8289003,120.2799988
9189,restaurant,Tito Rex Gapo,14.8291998,120.2789993
9190,restaurant,Herubz,14.4702997,121.1900024
9191,restaurant,Dae Ga,10.3264999,123.9329987
9192,restaurant,El Minero Snack house,14.2802000,122.7900009
9193,restaurant,Bayan ng Paracale,14.2870998,122.7860031
9194,restaurant,Ebisu,7.0672898,125.5520020
9195,restaurant,Lutong Bahay Grill and Restaurant,7.3164802,126.1279984
9196,restaurant,Orante’s Floating Restaurant,14.8921003,120.7669983
9197,restaurant,Romantic Baboy,14.6784000,120.5390015
9198,restaurant,Livestock Restaurant,14.5586004,121.0540009
9199,restaurant,GotoGarahe,15.7350998,120.5770035
9200,restaurant,Balay ni Tatay Farm Resort,11.3518000,124.9160004
9201,restaurant,MJM Resto Grill,13.1344004,123.7639999
9202,restaurant,Vicente's Resto,7.0752101,125.5469971
9203,restaurant,Tonkee,14.2117996,120.9690018
9204,restaurant,King Chow,14.2117004,120.9680023
9205,restaurant,Diner's Hub,14.3125000,121.1190033
9206,restaurant,Local restaurant,9.5506802,123.7710037
9207,restaurant,The Nesting Table,11.1431999,119.3939972
9208,restaurant,Local food cheap and good,11.9600000,121.9260025
9209,restaurant,Local restaurant,10.2971001,123.8990021
9210,restaurant,MATU'S Kambingan and Reston,17.1196995,121.6190033
9211,restaurant,Dorbe's kan-anan,10.2398996,123.8389969
9212,restaurant,Lantaw Native Seafood and Grill,9.6342297,123.8649979
9213,restaurant,Vonchok Kabkaban,8.4869699,124.6330032
9214,restaurant,Auds,8.5025501,124.6220016
9215,restaurant,Captain Panga,8.4991598,124.6230011
9216,restaurant,Apareja Buko Halo,6.4209599,124.8820038
9217,restaurant,Bonthird Roasted Chicken,16.3994999,120.5849991
9218,restaurant,Bistro Lokal,16.4193993,120.5950012
9219,restaurant,Tuguegarao Pansit Batil Patung,16.4468002,120.5770035
9220,restaurant,Rubia Restaurant,16.3994007,120.5859985
9221,restaurant,Ogis,7.8216600,123.4339981
9222,restaurant,RL Letosa Restaurant,12.9913998,123.8789978
9223,restaurant,Reystor Asian Cuisine,11.7630997,124.9489975
9224,restaurant,Stoaters Restobar,9.7570295,123.5329971
9225,restaurant,UKB199,14.6724005,121.0640030
9226,restaurant,3 Beans Coffee & Cafe,10.6456003,124.3820038
9227,restaurant,Native Eatery,16.4480991,120.5759964
9228,restaurant,Manganen Eatery,16.4479008,120.5759964
9229,restaurant,1-A Restaurant & Bar,10.1374998,124.3180008
9230,restaurant,Jollibee,9.6551504,123.8700027
9231,restaurant,Restaurant,9.7225304,124.4300003
9232,restaurant,Barn Breakfast Bistro,10.7219000,122.5510025
9233,restaurant,Lugaw Republic,16.4461994,120.5879974
9234,restaurant,Maranao Kanton,8.0137300,124.2839966
9235,restaurant,Curly Frost,8.0083199,124.2939987
9236,restaurant,Romantic Baboy,14.6195002,120.9850006
9237,restaurant,Romantic Baboy Masangkay,14.6082001,120.9789963
9238,restaurant,Hong Kong Spring Deer,14.5964003,121.0400009
9239,restaurant,Pigar-Pigar,14.5693998,121.0250015
9240,restaurant,Tropical Hut,14.6204996,121.0520020
9241,restaurant,Mendokoro Ramenba,14.5485001,121.0479965
9242,restaurant,Bafoo's,13.7642002,121.0589981
9243,restaurant,KAMBINGAN Restaurant,13.0580997,121.4059982
9244,restaurant,HAPAG Restaurant,13.0548000,121.4059982
9245,restaurant,Ramen Nagi,16.3990993,120.6090012
9246,restaurant,Crustasia,16.3983002,120.6080017
9247,restaurant,Agara Ramen,16.4090004,120.6019974
9248,restaurant,Pednor kandingan,11.3086004,122.6699982
9249,restaurant,Dunkin' Donuts,14.3778000,121.0459976
9250,restaurant,BANAK-IT,10.7632999,122.5790024
9251,restaurant,Chipping's Litson Manok and Leimpo,13.1737003,121.2779999
9252,restaurant,Bread and Butter Bakery,13.1745996,121.2779999
9253,restaurant,RIZ Diamond Hotel and Restaurant,13.1724997,121.2779999
9254,restaurant,Andale Kan-anan,8.0382605,126.0640030
9255,restaurant,Jollybee,8.7138996,125.7480011
9256,restaurant,Amici,14.6321001,121.0350037
9257,restaurant,Tita Lenn's Yammies,14.5711002,121.0619965
9258,restaurant,The Cookery,14.5887003,121.0749969
9259,restaurant,Antonio Uno,14.4153004,121.0429993
9260,restaurant,Toucan Brazilian BBQ Buffet,14.4152002,121.0429993
9261,restaurant,Quick Fry Food House,14.4056997,120.9280014
9262,restaurant,Hans,10.9268999,122.6309967
9263,restaurant,UKB Korean BBQ,13.4027004,121.1829987
9264,restaurant,Grillo Pizzeria Restorante,13.4022999,121.1819992
9265,restaurant,Dutch Cafe,13.4045000,121.1839981
9266,restaurant,DC,13.4046001,121.1839981
9267,restaurant,Quisha's Kitchenette,13.4045000,121.1839981
9268,restaurant,Casa Ricardo's,13.4041004,121.1839981
9269,restaurant,Jemaru Dine&Inn,13.4053001,121.1849976
9270,restaurant,Perks Seafood House,13.4059000,121.1839981
9271,restaurant,Fae Fae Calapan Branch,13.4062004,121.1839981
9272,restaurant,Chipping's sisig express,13.4097996,121.1829987
9273,restaurant,Shakey's,13.4064999,121.1760025
9274,restaurant,Balisico de milano,13.3907003,121.1660004
9275,restaurant,Kuya Raffy's and Ate Paz Eatery,13.4027004,121.1719971
9276,restaurant,Wil's Diner,13.4082003,121.1750031
9277,restaurant,Sean's BBQ Pit,11.2400999,125.0039978
9278,restaurant,Pindoko's BBQ,11.2393999,125.0049973
9279,restaurant,Acacia Restaurant,11.2391996,125.0049973
9280,restaurant,Kyle’s Sushi House,14.4361000,120.8889999
9281,restaurant,Nautical,13.0372000,121.4800034
9282,restaurant,Lugaw Break,14.4574003,121.0270004
9283,restaurant,San Luis Pansit,13.8556004,120.9150009
9284,restaurant,TheEdge Sibonga-Fil-Am,10.0155001,123.6190033
9285,restaurant,Ling-Ling's Grill House,14.6753998,120.5459976
9286,restaurant,Indian Darbar Cuisine,7.0818100,125.6019974
9287,restaurant,KAINAN NI KOZZ,9.7603598,118.7470016
9288,restaurant,Chowking Cashier,14.5805998,121.1719971
9289,restaurant,Binalot,14.5352001,121.0479965
9290,restaurant,Mang Inasal,14.5151997,121.0520020
9291,restaurant,Tapa King,14.5352001,121.0469971
9292,restaurant,Giligan's,14.5080996,121.0510025
9293,restaurant,North Park,14.5074997,121.0510025
9294,restaurant,Aguijar's Top View Foodhub,10.2904997,123.7190018
9295,restaurant,House of Lechon,10.2581997,123.8190002
9296,restaurant,Sa Pinggan,13.8823996,120.9150009
9297,restaurant,Da'Real Tea,13.8797998,120.9150009
9298,restaurant,Shawarma Shack,13.8822002,120.9150009
9299,restaurant,Twinsanity Milktea,13.8788996,120.9169998
9300,restaurant,Jamocha,13.8952999,120.9059982
9301,restaurant,Amboy's Bulaluhan & Kambingan,16.1711998,120.5179977
9302,restaurant,Juanie's Pigar-Pigar,16.0855007,120.5810013
9303,restaurant,Lozada,13.8772001,120.9160004
9304,restaurant,Mang Jose,13.8807001,120.9150009
9305,restaurant,Bhenakies,13.8802996,120.9150009
9306,restaurant,Juns Tapsilog,13.8800001,120.9160004
9307,restaurant,MCV,12.7487001,121.4830017
9308,restaurant,jURIZ,12.7484999,121.4840012
9309,restaurant,360 Bar & Grill,12.7526999,121.4830017
9310,restaurant,Cakes Bucks,12.7502003,121.4800034
9311,restaurant,Nakis Detaur,12.7497997,121.4800034
9312,restaurant,La cecilia Natice,12.7547998,121.4749985
9313,restaurant,Chowyeen rice and dimsum,14.4729004,120.9990005
9314,restaurant,gilbert and vivs bulalohan,14.4728003,120.9990005
9315,restaurant,e joy eatery,14.4723997,120.9990005
9316,restaurant,papinalo food house,14.4720001,120.9990005
9317,restaurant,eats 90,14.4719000,120.9990005
9318,restaurant,Lechon ni sr pedro,14.4701996,120.9980011
9319,restaurant,Ching's Eatery,11.5227003,122.6920013
9320,restaurant,Abbara,11.5221004,122.6920013
9321,restaurant,Veggie Bites Cafe,10.6616001,122.9660034
9322,restaurant,M Dining+Bar,14.5348997,121.0210037
9323,restaurant,Terry's,14.5347996,121.0220032
9324,restaurant,Bahay Kainan,13.8761997,120.9140015
9325,restaurant,Kandi Bistro & Bar,15.1619997,120.5830002
9326,restaurant,Nanang Luding's Pansit Malabon,14.1980000,121.1470032
9327,restaurant,Dampa Express,14.1976004,121.1620026
9328,restaurant,one piece restaurant,14.7835999,120.9869995
9329,restaurant,Elton's Lomihan,13.9338999,120.7289963
9330,restaurant,Domino's Pizza,14.6078997,120.9909973
9331,restaurant,alberto's PIZZA,7.0554800,125.5759964
9332,restaurant,Why Not,7.0478902,125.5950012
9333,restaurant,Alberto's Pizza,7.0585499,125.5680008
9334,restaurant,Alberto's PIZZA,7.0659900,125.6090012
9335,restaurant,3B Restaurant,10.0483999,126.0709991
9336,restaurant,Shakey's,14.2819996,121.0940018
9337,restaurant,Miciano Food Kiosk,14.0573997,121.2600021
9338,restaurant,alberto's pizza,7.1005902,125.6149979
9339,restaurant,Marina Tuna,7.0564899,125.5999985
9340,restaurant,Mcdonalds,12.0065002,120.1999969
9341,restaurant,Razon’s,15.1674004,120.5690002
9342,restaurant,Panyang's Ihaw-ihaw,14.5292997,121.0410004
9343,restaurant,Hole in One,14.5298004,121.0410004
9344,restaurant,Café Amando,9.6366196,124.0289993
9345,restaurant,J & J Canteen,14.1374998,120.9560013
9346,restaurant,Madam Inday's Tapsihan,14.1365004,120.9560013
9347,restaurant,Brendon Lomi House,13.3409004,122.1179962
9348,restaurant,Top Chef Abalone,14.5314999,120.9899979
9349,restaurant,Osakakutei,14.5314999,120.9899979
9350,restaurant,Recipes 9013686,14.6541004,121.0350037
9351,restaurant,Bistro italiano,14.6541004,121.0339966
9352,restaurant,Noylor's Eatery & Lottorey Outlet,14.6320000,121.0459976
9353,restaurant,Casanjo Garden,14.6083002,121.1119995
9354,restaurant,Debbie's Kitchen,14.6368999,121.0520020
9355,restaurant,Four A's Food and Catering Services,14.6366997,121.0530014
9356,restaurant,Ramen Nado,14.4375000,120.8919983
9357,restaurant,Nicole's Lugawan Caloocan Branch,14.6498003,120.9729996
9358,restaurant,Nicole's Lugawan Malabon Branch,14.6667995,120.9820023
9359,restaurant,Kuya J,14.4603996,120.9599991
9360,restaurant,Minahal Kita Native Restaurant,10.6801996,124.8140030
9361,restaurant,Butchers Kitchen,14.6346998,121.0049973
9362,restaurant,Max's Restaurant,14.5541000,121.0680008
9363,restaurant,Pascualicious Eatery,14.8622999,120.8909988
9364,restaurant,Etheliana's,14.1211004,121.1399994
9365,restaurant,La Collina,14.5677004,121.0289993
9366,restaurant,The Seven Sea Restobar,9.5499096,123.7720032
9367,restaurant,Tom Sawyer's Old Fashioned Krispy Chicken,14.5855999,121.0770035
9368,restaurant,Delumbar Chicken BBQ,7.0708599,125.6070023
9369,restaurant,Soledad,13.6309004,123.1969986
9370,restaurant,Okuya,13.6309004,123.1969986
9371,restaurant,Bigg's Diner Magsaysay,13.6309996,123.1969986
9372,restaurant,Octoboy,14.6421003,121.1220016
9373,restaurant,Lagkaw,10.3766003,123.6419983
9374,restaurant,Dolora's Hauz of Pancit Malabon (J. Ruiz Branch),14.6101999,121.0250015
9375,restaurant,Jollibee,6.7862701,125.2109985
9376,restaurant,Fiery Style,14.4132996,121.0159988
9377,restaurant,Post texas,6.1126599,125.1740036
9378,restaurant,Penong's Seafood & Grill,7.0707898,125.6050034
9379,restaurant,"Princess Restaurant, Eat- All-You-Can & Catering Services",12.3687000,123.6210022
9380,restaurant,YOLY'S FOODHAUS,8.1336899,125.1269989
9381,restaurant,Bella Vita El Nido,11.1655998,119.3970032
9382,restaurant,Lola Gening's Kitchen,14.6141996,120.9830017
9383,restaurant,Kanzen Sushi House,14.6833000,121.0790024
9384,restaurant,Yogiyo Chicken,14.6828003,121.0790024
9385,restaurant,Artsy Cafe,14.6820002,121.0800018
9386,restaurant,Mandarin Sky,14.6817999,121.0800018
9387,restaurant,Hansley Organic Restaurant,12.0367002,120.0189972
9388,restaurant,Balamban Liempo,7.0712299,125.6080017
9389,restaurant,Pepper's Grill,14.8127003,120.9560013
9390,restaurant,Max's Restaurant,14.2087002,120.9680023
9391,restaurant,Max's Restaurant,14.4285002,121.0199966
9392,restaurant,Shakeys,14.6567001,121.0299988
9393,restaurant,Ka Tunying’s Cafe,14.6584997,121.0339966
9394,restaurant,Mann Hann,14.6568003,121.0299988
9395,restaurant,Bro's Restobar,11.3462000,119.4599991
9396,restaurant,Olio e Basilico,9.7340002,118.7559967
9397,restaurant,La Fermette Café Bistro,7.1121602,125.5029984
9398,restaurant,Mon's Restaurant,14.1510000,120.8479996
9399,restaurant,Paluto,14.6194000,120.9929962
9400,restaurant,Pansit ng taga Malabon,14.6070004,121.0260010
9401,restaurant,DBR Grill,9.5548096,123.8030014
9402,restaurant,J&M Malubay Store,9.7854996,126.1610031
9403,restaurant,Isla Mercato,9.7855701,126.1600037
9404,restaurant,M’s Charcoal Shawarma & Grill,14.4301996,120.9940033
9405,restaurant,Azami,14.5510998,121.0169983
9406,restaurant,CFC (Catangnan Fried Chicken),9.8103504,126.1589966
9407,restaurant,KSPICE,10.7189999,122.5510025
9408,restaurant,Kermit,9.7877598,126.1610031
9409,restaurant,Varra,14.5979004,121.0380020
9410,restaurant,Rodrigo's bar + resto,17.2887993,120.4349976
9411,restaurant,Deckons store,10.2584000,123.8590012
9412,restaurant,Tampuhan Cafe,13.8788996,120.9189987
9413,restaurant,Kuya Benzon Lomi House & Restaurant,13.8800001,120.9219971
9414,restaurant,Kanto Freestyle,14.6037998,121.0510025
9415,restaurant,House of Lasagna,14.6027002,121.0490036
9416,restaurant,TCH Bar & Grill,10.4146004,123.8489990
9417,restaurant,Toona‘s Burger Bar,9.7958803,126.1600037
9418,restaurant,Pizza Telefono,14.5619001,121.0289993
9419,restaurant,Croque Cafe + Bakery,14.5511999,121.0189972
9420,restaurant,Wherelse Resto + Café + KTV,11.2215004,125.0049973
9421,restaurant,Gab’s Yard Steak House and Grill,6.4871702,124.8420029
9422,restaurant,Tatay Diaz's Bulaluhan,16.4102001,120.5989990
9423,restaurant,Pizzeria,13.4990997,120.9550018
9424,restaurant,Local street food,13.4989996,120.9550018
9425,restaurant,Agico Vegetarian Cafe,14.6025000,121.0530014
9426,restaurant,Antonio's Place,13.5938997,122.3209991
9427,restaurant,Emmas Restaurant,13.5917997,122.3209991
9428,restaurant,Chooks To Go,13.5924997,122.3219986
9429,restaurant,A.Resto.Cal,13.5925999,122.3219986
9430,restaurant,Q-Park,16.5161991,121.1780014
9431,restaurant,The Racks,14.4173002,121.0400009
9432,restaurant,Las Tres Marias Deliciosa Lasaña,14.6039000,121.0250015
9433,restaurant,CHOWKING MALAYBALAY DRIVE THRU,8.1555204,125.1269989
9434,restaurant,Redgate Pizzeria,10.3102999,123.9039993
9435,restaurant,Eatery,9.6883802,123.9749985
9436,restaurant,Max's,13.9428997,121.1340027
9437,restaurant,Yakimix,13.9432001,121.1350021
9438,restaurant,"huge pancakes p10 each - Filipino breakfast, lunch and dinner",9.2504597,123.5920029
9439,restaurant,"island vibes - large portions, great quality food",9.1752901,123.4739990
9440,restaurant,Fisherman's Grill,15.0354996,120.6740036
9441,restaurant,Pearl Cuisine,14.1894999,120.6200027
9442,restaurant,Samgyupsal - AYCE,11.1789999,119.3899994
9443,restaurant,Kuripot Steak,11.1815004,119.3919983
9444,restaurant,Feliza Taverna y Cafe,13.8787003,120.9250031
9445,restaurant,Leo and Gie,13.8708000,120.9160004
9446,restaurant,Jhifame Eatery/Kambingan,13.8559999,120.9189987
9447,restaurant,Mag's Eatery,13.8551998,120.9160004
9448,restaurant,Tapsihan sa Bahay Ni Mommy,13.8780003,120.9150009
9449,restaurant,Cafe at the Ranch,13.8794003,120.9449997
9450,restaurant,Arko de Taal,13.8785000,120.9260025
9451,restaurant,"Grandma's Lomi House, Fishing supplies and sari sari store",13.8824997,120.9100037
9452,restaurant,The Garage Lomi Haus,13.8782997,120.9209976
9453,restaurant,Gotohan ni Pising,13.9594002,121.1119995
9454,restaurant,Mik Mik Pizzeria,13.9589996,121.1119995
9455,restaurant,Mang Jose,13.8804998,120.9140015
9456,restaurant,Nap's Kusina,13.8810997,120.9150009
9457,restaurant,Casa Gatchalian,13.8519001,120.9169998
9458,restaurant,Arsenio's Restaurant,13.9579000,121.1129990
9459,restaurant,Molotea By Melody,15.4871998,121.0309982
9460,restaurant,Wada's Pizzeria,13.9570999,121.1149979
9461,restaurant,Mikmik Pizza,13.9567003,121.1139984
9462,restaurant,Rj's Kitchenette,13.9568996,121.1139984
9463,restaurant,De Oro BBQ King,13.8868999,120.9110031
9464,restaurant,Pick & Grill bontog,13.9563999,121.1129990
9465,restaurant,Giligan's,13.8870001,120.9120026
9466,restaurant,Leyvonne Resort,13.8970003,120.9150009
9467,restaurant,Sr. Pedro,13.9556999,121.1159973
9468,restaurant,bagong tubis,13.8429003,120.9169998
9469,restaurant,Tengoku Ramen House,13.8871002,120.9120026
9470,restaurant,Heaven’s Lomi Haus,13.8371000,120.9179993
9471,restaurant,L2J Cafe and Restobar,13.8996000,120.9020004
9472,restaurant,Charl's Burger Hub and Restaurant,13.8984003,120.9029999
9473,restaurant,Ricardo Eatery,13.8803997,120.9179993
9474,restaurant,Kusina de Lagoon,13.8781004,120.9169998
9475,restaurant,Potato Corner,13.8962002,120.9049988
9476,restaurant,Shakey's,16.4094009,120.5989990
9477,restaurant,Buffalo's Wing N' Things,16.4085999,120.5989990
9478,restaurant,Kenny Rogers,16.4085999,120.5989990
9479,restaurant,La Kusina,9.9475098,126.1009979
9480,restaurant,Crashpad,15.7627001,121.5670013
9481,restaurant,Kook cafe,9.7916403,126.1620026
9482,restaurant,Barrel Spot,9.9453897,126.1019974
9483,restaurant,The Nesting Table,11.1434002,119.3949966
9484,restaurant,Calle Cinco,12.0011997,120.1989975
9485,restaurant,Cedan Food House Fudtrip Atbp,13.8404999,120.9919968
9486,restaurant,Rh Bro Lutong Bahay,13.8824997,120.9410019
9487,restaurant,LaMesa de Taal,13.8823004,120.9390030
9488,restaurant,YOR KUSINA RESTAURANT,8.1702299,125.1090012
9489,restaurant,Kimchi,14.1167002,120.9639969
9490,restaurant,OMG olvida & myras grill,13.7367001,120.8909988
9491,restaurant,Lugawan sa Tejeros,14.5130997,121.0579987
9492,restaurant,Mr. Wang Barbeque,14.5649996,121.0149994
9493,restaurant,Half & Half,16.4120998,120.6240005
9494,restaurant,Trattoria Picarre,16.4122009,120.6240005
9495,restaurant,Shakey's,16.2255001,120.4980011
9496,restaurant,CB Cafe,11.1794004,119.3889999
9497,restaurant,I.B.R. Restaurant,11.1808004,119.3909988
9498,restaurant,Happy Home,11.1806002,119.3889999
9499,restaurant,Taiwan Chef White,14.5658998,121.0139999
